external_gene_name,entrezgene_id
FCHSD2,9873
DTWD1,56986
ZNF232,7775
DTWD1,56986
PPP1R9A,55607
PPP1R9A,55607
PPP1R9A,55607
PPP1R9A,55607
PSMC6,5706
DTWD1,56986
CCDC120,90060
CCDC120,90060
CCDC120,90060
CCDC120,90060
RSF1,51773
E2F6,1876
MTHFD2,10797
MTHFD2,10797
MTHFD2,10797
MTHFD2,10797
ZNF232,7775
DTWD1,56986
DTWD1,56986
RSF1,51773
RSF1,51773
RSF1,51773
ZNF232,7775
CCDC120,90060
CCDC120,90060
MTHFD2,10797
PPP1R9A,55607
PPP1R9A,55607
PPP1R9A,55607
PPP1R9A,55607
PPP1R9A,55607
PPP1R9A,55607
PPP1R9A,55607
PPP1R9A,55607
DZANK1,55184
MPRIP,23164
HLA-DOB,3112
CCDC120,90060
CCDC120,90060
CCDC120,90060
CCDC120,90060
RSF1,51773
KLHL8,57563
KLHL8,57563
KLHL8,57563
KLHL8,57563
PPP1R9A,55607
PPP1R9A,55607
PPP1R9A,55607
PPP1R9A,55607
RSF1,51773
RSF1,51773
RSF1,51773
KRT78,196374
KRT78,196374
NR2E3,10002
KLHL8,57563
KLHL8,57563
KLHL8,57563
KLHL8,57563
HLA-DOB,3112
RSF1,51773
RSF1,51773
MTHFD2,10797
SLC25A17,10478
KRT78,196374
KRT78,196374
NR2E3,10002
KRT78,196374
KLHL8,57563
MTHFD2,10797
CCDC80,151887
MTHFD2,10797
FCHSD2,9873
FCHSD2,9873
CCDC80,151887
FCHSD2,9873
FCHSD2,9873
FCHSD2,9873
FCHSD2,9873
FCHSD2,9873
C2orf81,388963
C2orf81,388963
FCHSD2,9873
FCHSD2,9873
C2orf81,388963
FCHSD2,9873
FCHSD2,9873
FCHSD2,9873
C2orf81,388963
C2orf81,388963
PDGFA,5154
PDGFA,5154
FCHSD2,9873
FCHSD2,9873
C2orf81,388963
C2orf81,388963
CCDC120,90060
C2orf81,388963
C2orf81,388963
C2orf81,388963
C2orf81,388963
C2orf81,388963
C2orf81,388963
C2orf81,388963
C2orf81,388963
FCHSD2,9873
DPY19L2,283417
DPY19L2,283417
DPY19L2,283417
PDGFA,5154
PDGFA,5154
PDGFA,5154
TMEM51,55092
TMEM51,55092
TMEM51,55092
TMEM51,55092
TMEM51,55092
PDGFA,5154
PRPF38B,55119
PRPF38B,55119
PRPF38B,55119
PRPF38B,55119
TMEM51,55092
TMEM51,55092
TMEM51,55092
TMEM51,55092
DPY19L2,283417
N4BP1,9683
N4BP1,9683
N4BP1,9683
N4BP1,9683
TMEM51,55092
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
TFPT,29844
TFPT,29844
TMEM51,55092
TMEM51,55092
TMEM51,55092
TMEM51,55092
TFPT,29844
TFPT,29844
RBPMS2,348093
DPY19L2,283417
KLHL8,57563
DPY19L2,283417
PRPF38B,55119
PRPF38B,55119
PRPF38B,55119
PRPF38B,55119
PRPF38B,55119
PRPF38B,55119
PRPF38B,55119
PRPF38B,55119
PRPF38B,55119
PRPF38B,55119
PRPF38B,55119
PRPF38B,55119
PRPF38B,55119
PRPF38B,55119
KLHL8,57563
KLHL8,57563
KLHL8,57563
KLHL8,57563
TMEM51,55092
TMEM51,55092
TMEM51,55092
TMEM51,55092
TFPT,29844
AC006030.1,NA
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
N4BP1,9683
TFPT,29844
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
TFPT,29844
FAM217B,63939
FAM217B,63939
FAM217B,63939
FAM217B,63939
ARHGDIB,397
ARHGDIB,397
DPY19L2,283417
EPS8L3,79574
EPS8L3,79574
EPS8L3,79574
EPS8L3,79574
DPY19L2,283417
DPY19L2,283417
FAM217B,63939
FAM217B,63939
FAM217B,63939
FAM217B,63939
FAM217B,63939
FAM217B,63939
FAM217B,63939
FAM217B,63939
RBPMS2,348093
SLC25A17,10478
SLC25A17,10478
SLC25A17,10478
SLC25A17,10478
SLC25A17,10478
SLC25A17,10478
SLC25A17,10478
SLC25A17,10478
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
ARHGDIB,397
FAM217B,63939
ZC3H3,23144
SLC25A17,10478
EPS8L3,79574
EPS8L3,79574
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
GFI1B,8328
GFI1B,8328
GFI1B,8328
EPS8L3,79574
EPS8L3,79574
SLC25A17,10478
PPP1R3D,5509
PPP1R3D,5509
SLC25A17,10478
SLC35D2,11046
DZANK1,55184
SLC25A17,10478
GFI1B,8328
GFI1B,8328
GFI1B,8328
GFI1B,8328
GFI1B,8328
DZANK1,55184
DZANK1,55184
SLC25A17,10478
GFI1B,8328
GFI1B,8328
GFI1B,8328
DZANK1,55184
PROK2,60675
PROK2,60675
GFI1B,8328
GFI1B,8328
SLC25A17,10478
DZANK1,55184
ANAPC5,51433
PROK2,60675
PROK2,60675
SLC25A17,10478
ZNF311,282890
ZNF311,282890
ZNF311,282890
ZNF311,282890
ZNF311,282890
ZNF311,282890
ZNF311,282890
ZNF311,282890
SLC25A17,10478
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
DZANK1,55184
KAZN,23254
SLC25A17,10478
SLC25A17,10478
EPS8L3,79574
DZANK1,55184
SLC25A17,10478
SLC25A17,10478
SLC25A17,10478
PODXL2,50512
PODXL2,50512
PODXL2,50512
PODXL2,50512
TRAV25,NA
PRKCZ,5590
PRKCZ,5590
PRKCZ,5590
KDELR3,11015
KDELR3,11015
KDELR3,11015
PRKCZ,5590
KDELR3,11015
KDELR3,11015
KDELR3,11015
KDELR3,11015
PRDM14,63978
PRDM14,63978
PRDM14,63978
PRDM14,63978
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
COPS6,10980
COPS6,10980
PRDM14,63978
COPS6,10980
E2F6,1876
E2F6,1876
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
COPS6,10980
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
BMP8A,353500
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
SREBF2,6721
SREBF2,6721
SREBF2,6721
SREBF2,6721
DMTN,2039
COPS6,10980
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
OVCA2,124641
OVCA2,124641
GPR107,57720
GPR107,57720
GPR107,57720
GPR107,57720
GPR107,57720
GPR107,57720
DMTN,2039
DMTN,2039
E2F6,1876
TSC1,7248
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
DMTN,2039
E2F6,1876
SNAPC4,6621
SNAPC4,6621
SNAPC4,6621
SNAPC4,6621
GPR107,57720
SLC17A9,63910
SLC17A9,63910
SLC17A9,63910
SNAPC4,6621
E2F6,1876
DMTN,2039
DMTN,2039
ALPK2,115701
ALPK2,115701
ALPK2,115701
ALPK2,115701
ALPK2,115701
ALPK2,115701
ALPK2,115701
ALPK2,115701
KAZN,23254
KAZN,23254
DMTN,2039
DMTN,2039
PRKCZ,5590
PRKCZ,5590
PRKCZ,5590
PRKCZ,5590
PRKCZ,5590
PRKCZ,5590
CWC27,10283
CWC27,10283
CWC27,10283
CWC27,10283
CWC27,10283
CWC27,10283
CWC27,10283
CWC27,10283
CWC27,10283
CWC27,10283
CWC27,10283
CWC27,10283
E2F6,1876
DMTN,2039
DMTN,2039
GPR107,57720
PRKCZ,5590
CWC27,10283
CWC27,10283
CWC27,10283
CWC27,10283
CWC27,10283
CWC27,10283
SLC17A9,63910
SLC17A9,63910
SLC17A9,63910
KAZN,23254
KAZN,23254
KAZN,23254
KAZN,23254
GPR107,57720
GPR107,57720
PRKCZ,5590
PRKCZ,5590
SLC1A3,6507
SLC1A3,6507
SLC1A3,6507
SLC1A3,6507
SLC1A3,6507
SLC1A3,6507
OR2W1,26692
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
SLC35D2,11046
SLC35D2,11046
KAZN,23254
KAZN,23254
KAZN,23254
KAZN,23254
KAZN,23254
KAZN,23254
PRKCZ,5590
PRKCZ,5590
SLC35D2,11046
SLC35D2,11046
TMC4,147798
DHDDS,79947
E2F6,1876
E2F6,1876
KAZN,23254
KAZN,23254
KAZN,23254
PRKCZ,5590
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
SLC35D2,11046
SLC1A3,6507
SLC1A3,6507
FAM199X,139231
FAM199X,139231
USP6,9098
USP6,9098
SLC35D2,11046
SREBF2,6721
DDX17,10521
DDX17,10521
TMC4,147798
SLC17A9,63910
KAZN,23254
KAZN,23254
KAZN,23254
KAZN,23254
E2F6,1876
E2F6,1876
E2F6,1876
E2F6,1876
SAMD11,148398
SAMD11,148398
E2F6,1876
E2F6,1876
E2F6,1876
E2F6,1876
SREBF2,6721
SPIN3,169981
KAZN,23254
KAZN,23254
KAZN,23254
KAZN,23254
KAZN,23254
KAZN,23254
KAZN,23254
KAZN,23254
KAZN,23254
GRK1,6011
GRK1,6011
GRK1,6011
GRK1,6011
PRKCZ,5590
SAMD11,148398
SPIN3,169981
ANKS3,124401
ANKS3,124401
ANKS3,124401
ANKS3,124401
C20orf144,128864
C20orf144,128864
PRKCZ,5590
SPIN3,169981
SAMD11,148398
SPIN3,169981
SREBF2,6721
ANKS3,124401
PRKCZ,5590
PRKCZ,5590
KIR3DL2,3812
ANAPC5,51433
ANAPC5,51433
ANAPC5,51433
ANAPC5,51433
PRKCZ,5590
PRKCZ,5590
PRKCZ,5590
ANKS3,124401
PRKCZ,5590
ANKS3,124401
ANKS3,124401
ANKS3,124401
ANKS3,124401
KIR3DL2,3812
ANKS3,124401
SPIN3,169981
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
DPPA3,359787
SPIN3,169981
SLC1A3,6507
SLC1A3,6507
SLC1A3,6507
SLC1A3,6507
ANKS3,124401
SPIN3,169981
SPIN3,169981
ANKS3,124401
ANKS3,124401
SPIN3,169981
CNDP2,55748
CNDP2,55748
ANKS3,124401
ANKS3,124401
SPIN3,169981
SPIN3,169981
SPIN3,169981
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
SPIN3,169981
SPIN3,169981
ANKS3,124401
SPIN3,169981
SPIN3,169981
OR11H1,81061
SPIN3,169981
PRKCZ,5590
ANKS3,124401
OR11H1,81061
OR11H1,81061
SPIN3,169981
SPIN3,169981
DDX17,10521
DDX17,10521
SPIN3,169981
SPIN3,169981
SPIN3,169981
SPIN3,169981
ANKS3,124401
SPIN3,169981
SPIN3,169981
FAM209A,200232
SLC1A3,6507
SLC1A3,6507
SLC1A3,6507
ANKS3,124401
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
SLC1A3,6507
SLC1A3,6507
SLC1A3,6507
SLC1A3,6507
SLC1A3,6507
SLC1A3,6507
SPIN3,169981
ANKS3,124401
USP6,9098
SLC1A3,6507
SLC1A3,6507
SLC1A3,6507
ANKS3,124401
SPIN3,169981
ANKS3,124401
SPIN3,169981
USP6,9098
SPIN3,169981
ANKS3,124401
INPP5K,51763
SPIN3,169981
ANKS3,124401
ANKS3,124401
USP6,9098
USP6,9098
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
SPIN3,169981
SPIN3,169981
DDX17,10521
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
SPIN3,169981
SPIN3,169981
ANKS3,124401
ANKS3,124401
ANKS3,124401
ANKS3,124401
NTRK2,4915
NTRK2,4915
NTRK2,4915
NTRK2,4915
KRT37,8688
SPIN3,169981
SPIN3,169981
ANKS3,124401
ANKS3,124401
ANKS3,124401
ANKS3,124401
MACO1,55219
MACO1,55219
RBM43,375287
RBM43,375287
ANKS3,124401
ANKS3,124401
ANKS3,124401
ANKS3,124401
MACO1,55219
SPIN3,169981
SPIN3,169981
SPIN3,169981
SPIN3,169981
SPIN3,169981
MACO1,55219
MACO1,55219
RBM43,375287
KIR2DS4,3809
SPIN3,169981
SPIN3,169981
SPIN3,169981
SPIN3,169981
ANAPC5,51433
ANAPC5,51433
SPIN3,169981
SPIN3,169981
SPIN3,169981
TMEM17,200728
TMEM17,200728
SPIN3,169981
ANAPC5,51433
ANAPC5,51433
ANAPC5,51433
ANAPC5,51433
ISLR2,57611
ANAPC5,51433
PON1,5444
PON1,5444
PIK3C2A,5286
PIK3C2A,5286
PIK3C2A,5286
PIK3C2A,5286
PIK3C2A,5286
PIK3C2A,5286
PIK3C2A,5286
PIK3C2A,5286
PIK3C2A,5286
PIK3C2A,5286
PIK3C2A,5286
PIK3C2A,5286
TMEM254,80195
TMEM254,80195
TMEM254,80195
TMEM254,80195
TMEM254,80195
TMEM254,80195
TMEM254,80195
TMEM254,80195
ANKMY2,57037
ANKMY2,57037
ANKMY2,57037
ANKMY2,57037
ANKMY2,57037
TMEM254,80195
TMEM254,80195
TMEM254,80195
TMEM254,80195
DDX53,168400
PIK3C2A,5286
ANKMY2,57037
PON1,5444
PIK3C2A,5286
TMEM254,80195
TMEM254,80195
TMEM254,80195
TMEM254,80195
SAMD11,148398
ANKMY2,57037
ISLR2,57611
ISLR2,57611
ISLR2,57611
ISLR2,57611
CBLL2,158506
TMEM254,80195
TMEM254,80195
TMEM254,80195
TMEM254,80195
TMEM254,80195
TMEM254,80195
ANKMY2,57037
ANKMY2,57037
IARS1,3376
IARS1,3376
IARS1,3376
IARS1,3376
IARS1,3376
IARS1,3376
IARS1,3376
IARS1,3376
IARS1,3376
IARS1,3376
HSD17B3,3293
HSD17B3,3293
ISLR2,57611
ISLR2,57611
ISLR2,57611
ISLR2,57611
ANAPC5,51433
SAMD11,148398
ISLR2,57611
HSD17B3,3293
ISLR2,57611
DPH1,1801
DPH1,1801
DPH1,1801
PKLR,5313
PKLR,5313
PKLR,5313
PKLR,5313
PKLR,5313
PKLR,5313
ANAPC5,51433
ISLR2,57611
ISLR2,57611
ISLR2,57611
ISLR2,57611
IARS1,3376
ANAPC5,51433
ISLR2,57611
HSD17B3,3293
HSD17B3,3293
HSD17B3,3293
HSD17B3,3293
PKLR,5313
PKLR,5313
PKLR,5313
PKLR,5313
PKLR,5313
PKLR,5313
HSD17B3,3293
HSD17B3,3293
ISLR2,57611
ISLR2,57611
ISLR2,57611
ISLR2,57611
C16orf71,146562
C16orf71,146562
HSD17B3,3293
ISLR2,57611
ISLR2,57611
ISLR2,57611
ISLR2,57611
C16orf71,146562
IARS1,3376
PKLR,5313
PKLR,5313
ISLR2,57611
DPH1,1801
DPH1,1801
DPH1,1801
AL160269.1,11046
C16orf71,146562
ATG16L2,89849
ATG16L2,89849
ATG16L2,89849
ATG16L2,89849
ATG16L2,89849
ATG16L2,89849
ATG16L2,89849
ATG16L2,89849
TMEM254,80195
TMEM254,80195
C16orf71,146562
BASP1,10409
ATG16L2,89849
DPH1,1801
DPH1,1801
CRYBG3,131544
CRYBG3,131544
BAG4,9530
BAG4,9530
BAG4,9530
BAG4,9530
DPH1,1801
CRYBG3,131544
TMEM254,80195
TMEM254,80195
TMEM254,80195
TMEM254,80195
TMEM254,80195
TMEM254,80195
PAXIP1,22976
PAXIP1,22976
PAXIP1,22976
PAXIP1,22976
BASP1,10409
BASP1,10409
BASP1,10409
BASP1,10409
DPH1,1801
IARS1,3376
BAG4,9530
BAG4,9530
BAG4,9530
BAG4,9530
BASP1,10409
BASP1,10409
BASP1,10409
BASP1,10409
NFATC2IP,84901
DPH1,1801
PLA2G10,8399
BAG4,9530
PLA2G10,8399
DPH1,1801
DPH1,1801
DPH1,1801
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
GADD45A,1647
GADD45A,1647
OTP,23440
OTP,23440
CNDP2,55748
RIMKLA,284716
GADD45A,1647
NFATC2IP,84901
NFATC2IP,84901
INPP5K,51763
POMP,51371
POMP,51371
POMP,51371
GADD45A,1647
DARS1,1615
DARS1,1615
DARS1,1615
DARS1,1615
DARS1,1615
DARS1,1615
DARS1,1615
DARS1,1615
DARS1,1615
DARS1,1615
DARS1,1615
DARS1,1615
GADD45A,1647
DHDDS,79947
PAXIP1,22976
LSM1,27257
LSM1,27257
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
SLC39A13,91252
GADD45A,1647
RIMKLA,284716
RIMKLA,284716
INPP5K,51763
SLC39A13,91252
ZHX3,23051
NFATC2IP,84901
WDR5,11091
CNDP2,55748
CNDP2,55748
SLC39A13,91252
SLC39A13,91252
LSM1,27257
DARS1,1615
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
INPP5K,51763
PAXIP1,22976
NOTCH2,4853
NOTCH2,4853
NOTCH2,4853
NOTCH2,4853
INPP5K,51763
PAXIP1,22976
PAXIP1,22976
PAXIP1,22976
PAXIP1,22976
CNDP2,55748
DARS1,1615
CNDP2,55748
CNDP2,55748
DARS1,1615
WDR5,11091
INPP5K,51763
ESX1,80712
ESX1,80712
SLC39A13,91252
SLC39A13,91252
DARS1,1615
ZHX3,23051
ZHX3,23051
DARS1,1615
INPP5K,51763
SLC39A13,91252
SLC39A13,91252
INPP5K,51763
SLC39A13,91252
NOTCH2,4853
CDH26,60437
CDH26,60437
CDH26,60437
CDH26,60437
LSM1,27257
INPP5K,51763
SLC39A13,91252
NOTCH2,4853
SLC39A13,91252
CDH26,60437
INPP5K,51763
NOTCH2,4853
INPP5K,51763
FBXL13,222235
FBXL13,222235
INPP5K,51763
SIAH2,6478
SIAH2,6478
SIAH2,6478
SIAH2,6478
NOTCH2,4853
NOTCH2,4853
INPP5K,51763
CDH26,60437
CDH26,60437
CLK2,1196
CLK2,1196
CLK2,1196
CLK2,1196
INPP5K,51763
SIAH2,6478
CDH26,60437
CDH26,60437
NOTCH2,4853
UBR5,51366
UBR5,51366
CDH26,60437
WDR5,11091
WDR5,11091
WDR5,11091
WDR5,11091
CLK2,1196
CLK2,1196
CLK2,1196
CLK2,1196
CLK2,1196
CLK2,1196
CLK2,1196
CLK2,1196
NOTCH2,4853
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
FERMT1,55612
FERMT1,55612
FERMT1,55612
FERMT1,55612
OR2B3,442184
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
CD200R1L,344807
UBR5,51366
UBR5,51366
CD200R1L,344807
CD200R1L,344807
NPIPA3,642778
OR2J1,442185
FERMT1,55612
FBXL13,222235
MINDY4B,646951
UBR5,51366
CD200R1L,344807
NPIPA3,642778
CD200R1L,344807
CD200R1L,344807
OR2J1,442185
CNDP2,55748
CNDP2,55748
FBXL13,222235
FBXL13,222235
CNDP2,55748
UBR5,51366
NPIPA3,642778
CLK2,1196
CLK2,1196
FBXL13,222235
FBXL13,222235
RTF2,51507
RTF2,51507
RTF2,51507
RTF2,51507
FERMT1,55612
FERMT1,55612
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
CNDP2,55748
CNDP2,55748
UBR5,51366
OR2J3,442186
CNDP2,55748
CNDP2,55748
OR2J3,442186
FBXL13,222235
CNDP2,55748
UBR5,51366
IARS1,3376
FBXL13,222235
FBXL13,222235
OR2J3,442186
CNDP2,55748
CNDP2,55748
UBR5,51366
RTF2,51507
CNDP2,55748
CNDP2,55748
CNDP2,55748
IARS1,3376
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CNDP2,55748
CLRN1,7401
CLRN1,7401
FBXL13,222235
CNDP2,55748
CNDP2,55748
IARS1,3376
HNRNPA2B1,3181
HNRNPA2B1,3181
HNRNPA2B1,3181
ISLR,3671
ISLR,3671
ISLR,3671
ISLR,3671
CNDP2,55748
CLRN1,7401
CLRN1,7401
RTF2,51507
IGLV1-36,NA
SORCS1,114815
SORCS1,114815
SORCS1,114815
SORCS1,114815
SORCS1,114815
SORCS1,114815
SORCS1,114815
SORCS1,114815
SORCS1,114815
SORCS1,114815
SORCS1,114815
SORCS1,114815
FBXL13,222235
CNDP2,55748
ISLR,3671
SYBU,55638
SYBU,55638
ISLR,3671
KIR3DL1,3811
CLRN1,7401
CLRN1,7401
ZHX3,23051
ZHX3,23051
ZHX3,23051
SORCS1,114815
SYBU,55638
RIOX2,84864
RIOX2,84864
RIOX2,84864
RIOX2,84864
RIOX2,84864
RIOX2,84864
CNDP2,55748
ISLR,3671
ISLR,3671
ISLR,3671
ISLR,3671
SYBU,55638
SYBU,55638
ATG16L2,89849
SORCS1,114815
RIOX2,84864
RIOX2,84864
RIOX2,84864
RIOX2,84864
RIOX2,84864
RIOX2,84864
PCDH10,57575
PCDH10,57575
PCDH10,57575
CLRN1,7401
RTF2,51507
ZHX3,23051
ZHX3,23051
HCN3,57657
HCN3,57657
ZHX3,23051
KIR3DL1,3811
ZHX3,23051
GAS6,2621
GAS6,2621
GAS6,2621
GAS6,2621
CLRN1,7401
NFE2L3,9603
NFE2L3,9603
RIOX2,84864
RIOX2,84864
RIOX2,84864
RIOX2,84864
RIOX2,84864
RIOX2,84864
RIOX2,84864
RIOX2,84864
RIOX2,84864
RIOX2,84864
RIOX2,84864
RIOX2,84864
GCNT7,140687
SYBU,55638
SYBU,55638
CLRN1,7401
GCNT7,140687
NFE2L3,9603
KIR3DL2,3812
ZHX3,23051
ZHX3,23051
DAO,1610
SYBU,55638
SYBU,55638
SYBU,55638
SYBU,55638
SYBU,55638
SYBU,55638
DIRAS3,9077
DIRAS3,9077
DIRAS3,9077
DIRAS3,9077
DIRAS3,9077
DIRAS3,9077
SAMD11,148398
ZHX3,23051
ZHX3,23051
DIRAS3,9077
DIRAS3,9077
DIRAS3,9077
DIRAS3,9077
DIRAS3,9077
DIRAS3,9077
PCDH10,57575
PCDH10,57575
PCDH10,57575
PCDH10,57575
ZHX3,23051
RIOX2,84864
ZHX3,23051
AC020636.2,NA
KIR3DL2,3812
ZHX3,23051
ATG16L2,89849
SLC4A5,57835
SLC4A5,57835
ZHX3,23051
AC020636.2,NA
ATG16L2,89849
AC020636.2,NA
SLC4A5,57835
RIOX2,84864
RIOX2,84864
RIOX2,84864
SLC4A5,57835
ZHX3,23051
RIOX2,84864
RIOX2,84864
SLC4A5,57835
SLC4A5,57835
ZNF280B,140883
RIOX2,84864
SORCS1,114815
ZNF280B,140883
PPCS,79717
PPCS,79717
PPCS,79717
PPCS,79717
PPCS,79717
PPCS,79717
PPCS,79717
PPCS,79717
PPCS,79717
PPCS,79717
PPCS,79717
PPCS,79717
PPCS,79717
PPCS,79717
PPCS,79717
SLC4A5,57835
ATG16L2,89849
SORCS1,114815
ZNF280B,140883
PPCS,79717
ATG16L2,89849
ATG16L2,89849
SORCS1,114815
TMEM255B,348013
DHDDS,79947
DHDDS,79947
DHDDS,79947
ATG16L2,89849
ATG16L2,89849
SLC4A5,57835
SLC4A5,57835
ATG16L2,89849
ATG16L2,89849
DHDDS,79947
DHDDS,79947
DHDDS,79947
DHDDS,79947
DHDDS,79947
DHDDS,79947
DHDDS,79947
DHDDS,79947
SLC4A5,57835
SLC4A5,57835
ATG16L2,89849
ATG16L2,89849
PPCS,79717
PPCS,79717
PPCS,79717
PPCS,79717
ATG16L2,89849
ZNF280A,129025
DHDDS,79947
DHDDS,79947
DHDDS,79947
SLC9A7,84679
SLC9A7,84679
SLC9A7,84679
SLC9A7,84679
DKK3,27122
DKK3,27122
DKK3,27122
DKK3,27122
SLC4A5,57835
GBP3,2635
GBP3,2635
GBP3,2635
GBP3,2635
GBP3,2635
GBP3,2635
GBP3,2635
GBP3,2635
PPCS,79717
DHDDS,79947
SLC4A5,57835
TMEM255B,348013
TMEM255B,348013
TMEM255B,348013
TMEM255B,348013
SLC4A5,57835
UNC50,25972
UNC50,25972
UNC50,25972
UNC50,25972
SLC4A5,57835
SLC4A5,57835
TBC1D3K,101060351
TBC1D3K,102723859
DKK3,27122
DKK3,27122
DKK3,27122
DKK3,27122
DKK3,27122
DKK3,27122
DKK3,27122
DKK3,27122
UNC50,25972
SLC4A5,57835
SLC4A5,57835
DHDDS,79947
DHDDS,79947
DHDDS,79947
DHDDS,79947
UNC50,25972
PMP22,5376
PMP22,5376
PMP22,5376
SAMD11,148398
DKK3,27122
DKK3,27122
SAMD11,148398
SAMD11,148398
UNC50,25972
DHDDS,79947
SAMD11,148398
UNC50,25972
DHDDS,79947
SLC9A7,84679
SLC9A7,84679
DHDDS,79947
DHDDS,79947
DHDDS,79947
SPATA16,83893
SPATA16,83893
SRY,6736
