gene;ratio;pval;qval
Tmem254b;0.646;0.494509235;0.790395716
Smad6;-0.348;0.494311658;0.790395716
Mfsd6;0.37;0.494576241;0.790395716
Sco1;-0.696;0.494665628;0.790395716
Gm43743;0.484;0.494579756;0.790395716
Ythdf3;0.611;0.495051723;0.79063001
Gdpd5;0.664;0.49500594;0.79063001
Osbpl3;-0.346;0.494925692;0.79063001
Zhx3;-0.861;0.495346271;0.790972886
Pik3c2a;0.686;0.495483284;0.79106414
Mon1a;-0.218;0.495775162;0.791275052
Cacng2;-0.45;0.495763484;0.791275052
Ifi27;-0.365;0.496456908;0.791470412
Srr;-0.287;0.496313799;0.791470412
Car4;0.441;0.496008668;0.791470412
Gorasp2;-0.581;0.496385174;0.791470412
Psmb3;0.46;0.49619525;0.791470412
Pcif1;0.501;0.496064798;0.791470412
Snx2;-0.255;0.496363655;0.791470412
Rela;0.57;0.497104085;0.792374632
Tox3;-0.64;0.49800715;0.792433116
Exosc2;-0.538;0.497858358;0.792433116
Neu1;0.608;0.497850779;0.792433116
Ipo8;-0.615;0.497612915;0.792433116
Gabra2;-0.157;0.497767928;0.792433116
Pax6;-0.422;0.497487481;0.792433116
Yipf1;-0.481;0.497471799;0.792433116
Pcsk7;0.424;0.498020812;0.792433116
AW549877;-0.262;0.498006195;0.792433116
Ccny;0.336;0.497948241;0.792433116
Tfe3;0.583;0.497738926;0.792433116
Kras;0.269;0.498991477;0.792505893
Ddr1;1.13;0.498714217;0.792505893
Mnt;-0.457;0.498545806;0.792505893
Plekhb2;-0.127;0.498315993;0.792505893
Atp5k;-0.25;0.498190613;0.792505893
Gtpbp10;-0.469;0.498745962;0.792505893
Srd5a1;0.493;0.499026679;0.792505893
Eif3b;0.592;0.498927993;0.792505893
Hnrnpll;0.372;0.498883919;0.792505893
Herc6;0.117;0.498274036;0.792505893
Ncbp3;-0.505;0.498858645;0.792505893
Parp16;-0.734;0.498864949;0.792505893
Ech1;0.148;0.499314443;0.792708697
Siah1a;-0.374;0.499248827;0.792708697
Phyh;0.089;0.499461285;0.792814747
Srxn1;0.132;0.499565917;0.792853775
Galnt12;-0.542;0.49993461;0.793074857
Lypla2;0.221;0.499886528;0.793074857
Vps54;1.085;0.499945422;0.793074857
Oas1a;0.666;0.500089735;0.79311225
Agap2;0.343;0.500129138;0.79311225
Ftsj1;0.226;0.500606791;0.793163012
Prr5;0.586;0.500783574;0.793163012
Ndufs5;-0.377;0.500596042;0.793163012
Eef1g;-0.297;0.500250532;0.793163012
Atp6v0a2;0.445;0.50095335;0.793163012
Ppip5k2;0.138;0.501109554;0.793163012
Tctex1d4;-0.87;0.501087944;0.793163012
Hnrnph2;-0.223;0.500510627;0.793163012
Timm17a;-0.307;0.501122073;0.793163012
D8Ertd738e;0.361;0.500557312;0.793163012
Atp6v0b;0.511;0.501030181;0.793163012
Gm7206;-0.396;0.501046567;0.793163012
2410015M20Rik;0.24;0.501241282;0.793224939
Bicc1;0.216;0.501346078;0.793264042
Slc6a19;1.199;0.501707118;0.793708514
Lmo2;-0.689;0.501984567;0.793767104
Mkks;-0.615;0.501859892;0.793767104
Nostrin;0.238;0.501939799;0.793767104
Prorsd1;-0.477;0.502104148;0.793829462
Sqle;0.473;0.502212172;0.793873533
Agpat9;1.11;0.502389677;0.794027405
Alyref;-0.353;0.502666159;0.794210928
Gm10053;-0.098;0.502659193;0.794210928
Dynlrb1;-0.687;0.503101186;0.794460143
Prpf8;0.283;0.502918565;0.794460143
Gapdh;0.074;0.503082307;0.794460143
3830406C13Rik;-0.596;0.503144723;0.794460143
Zfyve21;0.232;0.503453107;0.794820373
Id3;0.129;0.503567459;0.794874212
Prpf40a;0.203;0.503750736;0.795036813
Nol9;-0.482;0.503889697;0.795061215
Polg2;-0.299;0.503926735;0.795061215
Psd4;-0.644;0.504398164;0.795156237
Gfm1;0.523;0.504836056;0.795156237
Kmt2d;1.291;0.505088618;0.795156237
Ubr3;0.406;0.505110858;0.795156237
Med18;0.168;0.5050878;0.795156237
Fastk;0.504;0.504685167;0.795156237
Fchsd2;-0.89;0.504825307;0.795156237
Efna1;0.472;0.504582648;0.795156237
Ssh2;0.111;0.504600101;0.795156237
Mlph;-0.407;0.504262417;0.795156237
Acvr2a;0.585;0.505052036;0.795156237
Zfos1;-0.568;0.504358042;0.795156237
Cog7;0.492;0.504495103;0.795156237
R3hdm4;-0.396;0.504655769;0.795156237
Tcf4;-0.512;0.505375886;0.795320647
Sh3bgrl;0.684;0.505375324;0.795320647
Atf6;0.536;0.505575051;0.795507686
Pm20d1;0.234;0.506107018;0.795756635
Stxbp2;0.697;0.506134962;0.795756635
Eif3j2;0.5;0.505928275;0.795756635
Aurkaip1;-0.919;0.506083366;0.795756635
Txndc17;0.089;0.50601935;0.795756635
Mbd1;0.666;0.506224574;0.795771212
Tcerg1;-0.487;0.506380406;0.795889863
Kcnk3;-0.446;0.506481315;0.795922169
Ext1;0.295;0.506637112;0.796040703
2210407C18Rik;0.35;0.506754847;0.796099407
Prkcd;-0.662;0.50695366;0.796285443
Tmem60;-0.457;0.507307454;0.79646225
Herc6;-0.436;0.507245374;0.79646225
Angptl4;0.907;0.507194929;0.79646225
Coq2;-0.445;0.507469137;0.796589826
Sep-07;-0.273;0.507874265;0.796846919
Sep-07;-0.273;0.507874265;0.796846919
Sep-05;0.563;0.507839971;0.796846919
Hes2;0.609;0.507969135;0.796869541
Sp100;0.232;0.508670054;0.797544599
Snrpb2;0.595;0.508721532;0.797544599
Dhx57;-0.554;0.508688453;0.797544599
Actr1a;0.352;0.508492479;0.797544599
Eaf1;0.271;0.508871117;0.797652859
Sptbn1;0.526;0.509095895;0.797678265
Timm10;0.578;0.509016194;0.797678265
Cd2ap;-0.241;0.509128924;0.797678265
Hprt;-0.559;0.509245935;0.797735409
Stard3nl;0.501;0.509507589;0.798019081
Commd8;-0.56;0.509735761;0.798150985
Fra10ac1;-0.467;0.509752966;0.798150985
Grhpr;-0.451;0.509862483;0.798196285
Pgm2l1;-0.543;0.510078766;0.798282538
A1cf;-0.317;0.510074527;0.798282538
Pabpn1;0.615;0.510308492;0.798515895
Echdc1;-0.435;0.510469961;0.798642388
Khk;0.199;0.511034895;0.798675168
Dnmt3a;0.43;0.510838121;0.798675168
Psmb7;0.622;0.51095133;0.798675168
Golph3l;0.973;0.510690176;0.798675168
Med28;0.395;0.511075916;0.798675168
Gm11128;0.686;0.510881516;0.798675168
Adamtsl5;0.629;0.511210238;0.798675168
Ccnd3;0.173;0.510697029;0.798675168
Ccdc124;0.45;0.511216614;0.798675168
Lrrc57;-0.242;0.511368162;0.79878594
Pigyl;0.613;0.51149248;0.798854149
Mrps14;-0.358;0.511881591;0.799335828
Efr3a;0.108;0.512542829;0.799339035
Mrs2;0.476;0.512236152;0.799339035
Dkc1;-0.191;0.512282488;0.799339035
Sec24a;0.171;0.512246774;0.799339035
Dennd2d;0.464;0.51237231;0.799339035
4921536K21Rik;-0.465;0.512546644;0.799339035
Ddhd1;-0.636;0.51207475;0.799339035
Glud1;0.256;0.512393604;0.799339035
Fbxl20;-0.595;0.512689283;0.799339035
Cpsf3;0.897;0.51269065;0.799339035
Pcf11;-0.697;0.513120814;0.799789279
Wnt4;-0.309;0.513140926;0.799789279
Sfn;0.138;0.513264616;0.799856202
Lrrc8d;0.433;0.513382909;0.799914694
Ssr4;-0.722;0.51355994;0.800039067
Rasgrf2;0.658;0.513866587;0.800039067
Hcfc1r1;-0.443;0.513816751;0.800039067
Tbc1d5;0.513;0.513831706;0.800039067
Adprm;-0.505;0.513857383;0.800039067
Rab19;0.451;0.514074697;0.80023729
Plpp2;-0.721;0.51431587;0.80048691
Otud5;0.849;0.514633731;0.800729989
Actr2;-0.185;0.514601733;0.800729989
Exoc2;-0.544;0.514795919;0.800730775
Sec16a;0.621;0.514729317;0.800730775
Nt5c;-0.297;0.514975666;0.800884593
Myrfl;-0.415;0.51507992;0.800920974
Camkk2;0.48;0.515297804;0.801134006
Myo9b;-0.337;0.515648231;0.801427229
Nr2c2ap;-0.462;0.515641379;0.801427229
Prrc2a;0.603;0.516173408;0.801614551
Dlg3;0.478;0.516054992;0.801614551
Psme3;-0.339;0.515892173;0.801614551
Mob3c;-0.246;0.515941816;0.801614551
Cfl1;0.102;0.516157018;0.801614551
Yipf3;0.216;0.516276275;0.801648614
Bloc1s6;-0.353;0.516468358;0.801821173
Tprgl;-0.268;0.516586676;0.801879176
Myh14;0.4;0.51718067;0.801992586
Xpr1;-0.466;0.518339243;0.801992586
Phlda1;-0.342;0.518458791;0.801992586
Mxd3;0.14;0.517284448;0.801992586
Coq3;0.425;0.518198464;0.801992586
Abhd5;-0.683;0.517977551;0.801992586
Spag5;0.424;0.517911293;0.801992586
Cyp51;0.294;0.51832724;0.801992586
Plekhh3;0.584;0.517997742;0.801992586
Tmed2;-0.604;0.518522011;0.801992586
Mat2b;0.255;0.518032034;0.801992586
Rpl36a;0.609;0.517276933;0.801992586
Osbpl9;-0.632;0.517984487;0.801992586
Hdac4;-0.172;0.518250226;0.801992586
Polr2c;0.195;0.517560769;0.801992586
Cdk17;-0.483;0.516851466;0.801992586
Zdhhc6;0.509;0.517174809;0.801992586
Zbtb24;0.572;0.518290403;0.801992586
Rap2b;0.172;0.518505761;0.801992586
E2f3;0.522;0.517174124;0.801992586
Snap29;-0.319;0.517391367;0.801992586
Map2k4;0.266;0.518444097;0.801992586
Frmpd3;-0.159;0.517525869;0.801992586
Sema4b;-1.096;0.518605164;0.801995963
Nmi;-0.449;0.518969113;0.802183062
Pklr;0.602;0.518896018;0.802183062
Zbtb21;0.149;0.518937555;0.802183062
Ubl3;-0.22;0.519075578;0.802222437
Taz;-0.918;0.519450705;0.802331676
Mtor;0.72;0.519470271;0.802331676
Ppfia1;0.457;0.519229374;0.802331676
Tmc4;0.485;0.519424034;0.802331676
Ptp4a1;0.354;0.519584193;0.802379632
Snx15;-0.496;0.519663335;0.802379632
Mdm4;-0.457;0.519745065;0.802380746
Pcyox1;0.264;0.520038435;0.802708539
Sema6a;1.135;0.520369078;0.803093755
Zmym6;-0.322;0.52071804;0.803278181
Atp5g3;0.07;0.521114225;0.803278181
Tpt1;0.323;0.520842879;0.803278181
Nop9;0.422;0.521137364;0.803278181
Crbn;-0.56;0.520626262;0.803278181
Capn1;0.185;0.520937841;0.803278181
Acp1;-0.354;0.521133329;0.803278181
Apol7a;-0.973;0.521047227;0.803278181
Rpl41;0.11;0.521446517;0.803629648
Usp40;0.411;0.521653541;0.803734272
Gadd45b;0.471;0.521676692;0.803734272
Amd1;-0.541;0.5219037;0.803958966
Lrp6;0.152;0.52201842;0.804010644
Hivep2;-0.448;0.522435047;0.804527229
Atp5g1;-0.309;0.522796159;0.804608943
Smc3;-0.441;0.522924419;0.804608943
Guca2a;-0.871;0.523091053;0.804608943
Cep162;-0.376;0.522678213;0.804608943
Vps33b;-0.484;0.52313797;0.804608943
Vamp2;-0.423;0.52297815;0.804608943
Ypel5;-0.199;0.522960077;0.804608943
Gm14173;-0.545;0.522725968;0.804608943
Atp10b;-0.438;0.523219683;0.804609681
Csde1;-0.666;0.523673905;0.805183178
Agfg1;-0.582;0.523809498;0.805266658
Rab11b;-0.17;0.524017333;0.805461156
Neurl4;0.361;0.52412895;0.805507719
Ppm1g;0.122;0.524231035;0.805539621
Rsbn1;-0.484;0.524358234;0.805576276
Fdx1;-0.352;0.524417549;0.805576276
Paf1;0.478;0.524658446;0.805821354
Slc4a2;0.431;0.524811444;0.805845448
Ppp4c;-0.166;0.524999563;0.805845448
Dpy19l4;-0.47;0.524878574;0.805845448
Rell1;0.434;0.524946533;0.805845448
Arrdc1;-0.283;0.525108682;0.805888053
Pex1;-0.463;0.525577897;0.806106833
Plekha2;-0.189;0.525658156;0.806106833
Bst2;-0.296;0.525656136;0.806106833
As3mt;-0.309;0.5254111;0.806106833
Lyrm4;0.132;0.525469464;0.806106833
Eif4a2;0.204;0.526048501;0.806580558
Hadhb;-0.348;0.526224824;0.806599159
Edc3;0.367;0.526246628;0.806599159
Tead1;0.426;0.526304934;0.806599159
Rps13;-0.357;0.526751874;0.807034387
Cdyl2;-0.461;0.526700237;0.807034387
Parvb;-0.647;0.527440055;0.807963772
Map1a;0.442;0.527591285;0.808070462
Mrps33;-0.584;0.528186722;0.808857372
Pycard;-0.532;0.528478332;0.808928741
Prosc;0.476;0.528467659;0.808928741
Glmp;0.624;0.52840623;0.808928741
Nhp2l1;-0.506;0.528616131;0.809014644
Rheb;0.331;0.528834385;0.809223634
D130007C19Rik;-0.168;0.528916773;0.80922469
Rhou;0.127;0.5290761;0.80934344
Rock2;0.175;0.529531025;0.809792001
Gm18360;-0.424;0.529532841;0.809792001
Psma3;-0.902;0.529703649;0.809866968
Ada;0.305;0.52974539;0.809866968
Ppp1r10;0.464;0.530887709;0.810080456
Phlpp2;-0.558;0.530534121;0.810080456
Map3k1;0.142;0.530730565;0.810080456
Mospd1;0.445;0.531193595;0.810080456
Paxbp1;-0.329;0.531149179;0.810080456
Fam102b;-0.568;0.530790735;0.810080456
Wars;0.47;0.531152911;0.810080456
Evi5;-0.43;0.530393202;0.810080456
Klhl9;0.241;0.530109105;0.810080456
Cdc73;-0.45;0.530567733;0.810080456
Whsc1l1;0.507;0.530695835;0.810080456
Nbeal1;-0.37;0.531090262;0.810080456
Dopey2;0.201;0.531184233;0.810080456
Stx8;-0.448;0.531186478;0.810080456
Brd1;0.252;0.530112383;0.810080456
Dhrs11;0.376;0.530473293;0.810080456
Dctn6;0.34;0.531306018;0.810127173
Naca;-0.104;0.531553834;0.810380287
Ckmt1;-0.534;0.531732796;0.810483763
Mpp5;0.173;0.531865001;0.810483763
Usp1;-0.378;0.531867184;0.810483763
Hsdl1;0.522;0.531992853;0.810550563
Csnk2a1;0.141;0.532133443;0.810640072
Sars;0.55;0.532259751;0.810673949
Prcp;0.591;0.53231937;0.810673949
Cisd2;0.23;0.532429467;0.810716967
Hmgcr;-0.386;0.532572497;0.810810111
Ube2g1;0.24;0.532665177;0.810826584
Smim15;0.202;0.532905039;0.810959891
Hnf4g;-0.871;0.5329165;0.810959891
Gm11410;-0.42;0.53308612;0.810968825
Gm16053;-0.608;0.533052092;0.810968825
Bptf;0.433;0.533664394;0.811723867
Ost4;0.212;0.533853995;0.811823434
Ash1l;-0.475;0.534042659;0.811823434
Nlrp6;-0.684;0.534057698;0.811823434
Atp6v0e;0.16;0.533897763;0.811823434
Bola3;-0.41;0.534374572;0.811931299
H3f3b;0.095;0.534349915;0.811931299
Rnf2;-0.451;0.534272865;0.811931299
Bach1;0.255;0.534608185;0.812125643
Bdh1;0.529;0.534666463;0.812125643
Mff;-0.379;0.535646131;0.81253685
Gmps;-0.301;0.535234281;0.81253685
Tex2;0.372;0.53562831;0.81253685
Ndufs1;-0.439;0.535466503;0.81253685
Chd1l;-0.533;0.535610349;0.81253685
Gm10699;-0.655;0.535751147;0.81253685
Dock1;-0.638;0.535493734;0.81253685
Trappc4;0.216;0.535757513;0.81253685
Phf1;-0.425;0.535296613;0.81253685
Iars;0.434;0.535081982;0.81253685
Slc16a3;0.809;0.53593349;0.812679304
Myl12a;0.194;0.536066658;0.812756811
Sgta;0.215;0.536158639;0.812771857
Ncln;0.697;0.536679637;0.813312699
Pip5k1b;0.341;0.53666259;0.813312699
Bean1;0.162;0.536882012;0.813494926
Mterf3;-0.271;0.536982712;0.813512661
Ppfia1;-0.424;0.53705798;0.813512661
Calm3;0.127;0.537227561;0.813520714
Ndufc1;-0.664;0.537183864;0.813520714
Nkiras2;-0.332;0.537394183;0.813524283
Ptger4;0.266;0.537332759;0.813524283
Rab32;-0.588;0.537601058;0.813530754
Foxp2;0.104;0.537566453;0.813530754
Galnt7;0.279;0.537644858;0.813530754
Zfx;0.533;0.537845509;0.81371006
Thoc5;0.45;0.538051739;0.813781113
Mrps9;0.352;0.538056791;0.813781113
Arih1;-0.303;0.538255421;0.813957244
Sdr42e1;0.439;0.538439619;0.813987245
Tmco1;0.503;0.538404806;0.813987245
Txn1;0.065;0.538631161;0.813998585
Aldh18a1;0.4;0.538693663;0.813998585
Tnpo2;-0.291;0.538603801;0.813998585
C1qtnf1;-0.413;0.538890507;0.814171822
Casp4;-0.428;0.539187235;0.814495891
Rbm6;0.66;0.540062172;0.814608251
Suz12;-0.947;0.53985197;0.814608251
Dctpp1;-0.432;0.539613291;0.814608251
Adh6a;0.065;0.539698073;0.814608251
Mrpl20;0.49;0.540084037;0.814608251
Pds5a;-0.699;0.539988111;0.814608251
Grb7;0.2;0.539722174;0.814608251
Slc38a1;-0.661;0.539806477;0.814608251
Ssr1;-0.201;0.539631583;0.814608251
Mpp7;0.502;0.539797309;0.814608251
Slc25a42;-0.308;0.540416531;0.814667469
Rere;-0.52;0.540616787;0.814667469
Ddr2;-0.523;0.540565909;0.814667469
3110002H16Rik;-0.492;0.540573214;0.814667469
Pole4;-0.532;0.540329991;0.814667469
Krcc1;-0.502;0.540446723;0.814667469
Ubap2l;-0.363;0.541084207;0.815247805
Tet3;0.39;0.541307396;0.815460039
Sdhaf4;0.516;0.542139491;0.815721048
She;-0.43;0.542028871;0.815721048
Ttc28;-0.319;0.541873065;0.815721048
Prkcz;0.409;0.541955367;0.815721048
Slc12a9;0.65;0.542046536;0.815721048
Pdhb;0.216;0.541652572;0.815721048
Pip4k2c;0.269;0.542090012;0.815721048
Swi5;-0.231;0.541762006;0.815721048
Lactb2;0.215;0.542277062;0.815804116
Xab2;0.493;0.542423333;0.815900246
Tmem261;-0.403;0.542642641;0.816106189
Idh3b;-0.541;0.542821531;0.816127393
Saysd1;-0.41;0.542751567;0.816127393
Mtfp1;0.582;0.542969718;0.816226295
Arf4;0.098;0.543268155;0.816550998
Mib1;0.463;0.543365985;0.816574129
Gcdh;-0.423;0.543624813;0.816839165
Naa10;-0.432;0.54393764;0.817185246
Rpl38;-0.782;0.544161831;0.817263139
Dyrk1a;0.293;0.544245789;0.817263139
Ate1;0.417;0.544194421;0.817263139
Msantd4;-0.284;0.544319529;0.817263139
Smc1a;-0.401;0.544677693;0.817336262
Tcf25;-0.157;0.544535164;0.817336262
Txnl1;0.212;0.544712687;0.817336262
Oraov1;-0.418;0.544780818;0.817336262
Thap7;0.44;0.544473013;0.817336262
Mcur1;0.125;0.545216064;0.817865382
2210016L21Rik;-0.27;0.545629408;0.817934365
Zfp345;-0.413;0.545840096;0.817934365
Tlk1;-0.422;0.54541476;0.817934365
Gps1;-0.732;0.545567597;0.817934365
Rsad1;0.532;0.545786962;0.817934365
Spa17;-0.441;0.545824921;0.817934365
Rrp7a;0.436;0.545461629;0.817934365
Rnaseh2b;-0.801;0.546005284;0.818058136
Lysmd3;0.387;0.546499704;0.818675071
Lmbr1l;-0.537;0.546596704;0.818696561
Casp2;-0.407;0.546883664;0.818754941
Yif1a;0.31;0.546823593;0.818754941
Pcnp;0.145;0.546792576;0.818754941
Usp34;-0.464;0.547212431;0.818999566
Ift46;-0.742;0.547154149;0.818999566
Otud7b;-0.397;0.547466787;0.81900899
Zbtb6;0.205;0.547303691;0.81900899
Mdm4-ps;-0.384;0.547428468;0.81900899
Rusc1;0.365;0.547876327;0.819250456
Ap5s1;-0.519;0.547835199;0.819250456
Gm43941;0.125;0.547839834;0.819250456
Mdm2;-0.897;0.54819757;0.819607084
Celf1;-0.403;0.548725077;0.819777057
Naa15;0.386;0.548660021;0.819777057
Uba7;-0.201;0.548499784;0.819777057
Skap2;0.357;0.548477179;0.819777057
Wdr11;0.373;0.548638544;0.819777057
Lgalsl;0.293;0.548982647;0.819843677
Zfand1;0.471;0.548867454;0.819843677
Fam63a;-0.494;0.549017982;0.819843677
Hibch;0.642;0.549120384;0.819872988
Ap4e1;-0.749;0.549308881;0.820030816
2410089E03Rik;0.137;0.549403877;0.820049035
Aspscr1;0.484;0.549664866;0.820191398
Ube3a;0.646;0.549645169;0.820191398
Dlg3;0.242;0.549937067;0.820425884
Tomm6;-0.614;0.5500705;0.820425884
Aqp7;-0.273;0.549992443;0.820425884
Agbl3;-0.703;0.550226043;0.82053432
Gmppa;0.496;0.550574591;0.820830483
Rcl1;0.578;0.550590382;0.820830483
Il11ra1;-0.339;0.550717966;0.820897133
Gorab;-0.413;0.551221434;0.821078339
Gm28040;-0.778;0.551415879;0.821078339
Gsr;0.114;0.551383599;0.821078339
Rab11a;0.337;0.551419799;0.821078339
Rptor;-0.341;0.551238074;0.821078339
Rin2;-0.383;0.551148707;0.821078339
Tiparp;0.338;0.551055373;0.821078339
Emc8;-0.451;0.551524401;0.821110655
Ubr3;-0.399;0.551753104;0.821327698
Med29;0.41;0.551998849;0.821570038
Timm9;0.445;0.552179947;0.821716102
Pcbp1;-0.116;0.552644352;0.82174214
Me3;-0.261;0.552525448;0.82174214
Mum1;-0.663;0.552619289;0.82174214
Tsc2;-0.293;0.55277818;0.82174214
Ralbp1;-0.272;0.552477006;0.82174214
Snta1;-0.399;0.552646839;0.82174214
Gm44487;0.113;0.552762224;0.82174214
Arpp19;0.299;0.553119705;0.821815918
Setd1a;0.431;0.553146751;0.821815918
Zfp160;0.439;0.553110368;0.821815918
Ogt;0.251;0.553159689;0.821815918
Hadha;0.108;0.553980532;0.822526844
Krtcap3;0.405;0.553928026;0.822526844
H2-Q1;0.208;0.554053418;0.822526844
Bloc1s6;-0.529;0.554027054;0.822526844
Tesk1;0.651;0.553799953;0.822526844
Htt;0.368;0.554230642;0.822543379
Sar1a;-0.197;0.554149768;0.822543379
Vps52;0.415;0.554576964;0.822685891
Rfc1;-0.427;0.554513567;0.822685891
Minos1;0.474;0.554577215;0.822685891
Plagl2;0.746;0.554658898;0.822685891
Numa1;0.377;0.554931509;0.822698132
Larp4;0.243;0.554850802;0.822698132
Pgp;-0.181;0.554852647;0.822698132
Gm2539;-0.417;0.554999386;0.822698132
Tomm5;-0.297;0.555312156;0.822863799
Rilp;0.742;0.555243573;0.822863799
Mertk;-0.355;0.555360373;0.822863799
Pnp2;0.148;0.555481484;0.822920146
Mtmr6;0.267;0.556029628;0.823609012
Mthfsl;0.474;0.556302555;0.823890072
Dnajc19;0.369;0.556529857;0.824103489
mt-Atp6;-0.079;0.556908158;0.824137475
Pafah1b1;-0.248;0.557068273;0.824137475
Zfp292;0.555;0.557185104;0.824137475
Sdc1;0.637;0.556941952;0.824137475
Stk11;-0.413;0.556758217;0.824137475
Tifa;0.457;0.557151693;0.824137475
Plscr3;-0.56;0.556836737;0.824137475
Pdcd6ip;0.622;0.557384851;0.824137475
Eno1b;-0.68;0.557368372;0.824137475
Thoc1;0.434;0.557247748;0.824137475
Cmbl;-0.129;0.557771539;0.824530371
Eif2s1;0.301;0.557863339;0.824530371
Ado;-0.189;0.557900307;0.824530371
Gm42742;0.564;0.558654082;0.825274972
Pmf1;0.515;0.558651611;0.825274972
Gm9006;-0.394;0.558580855;0.825274972
Hipk3;0.218;0.5588027;0.82537142
2410131K14Rik;0.532;0.559084951;0.825665192
Mrps21;0.627;0.559193201;0.825701946
Fndc3a;0.442;0.559468813;0.825985779
Osgin1;0.184;0.559707631;0.8260921
Sema4g;-0.482;0.559659508;0.8260921
Meaf6;-0.517;0.559973034;0.826360682
Pum2;0.188;0.560210946;0.826588622
Ipo7;-0.323;0.560440591;0.826681169
Pdk2;0.197;0.560440008;0.826681169
Them4;0.26;0.561343908;0.826784902
Rapgefl1;0.419;0.561133733;0.826784902
Alg12;0.514;0.560993393;0.826784902
Cox19;-0.456;0.561759519;0.826784902
Supt6;-0.295;0.561762987;0.826784902
Hipk1;-0.176;0.561510892;0.826784902
Usp37;0.148;0.560954507;0.826784902
Glrx;0.074;0.561163063;0.826784902
Tbc1d20;-0.179;0.561102849;0.826784902
Ier3ip1;-0.335;0.561741287;0.826784902
Trappc3;0.312;0.561302187;0.826784902
Rsrp1;-0.269;0.561676176;0.826784902
Hacd3;0.348;0.561288519;0.826784902
Nudt21;0.696;0.560621479;0.826784902
Csnk1g2;-0.172;0.561492091;0.826784902
Myd88;0.326;0.562049515;0.826838028
Ankib1;-0.527;0.562029769;0.826838028
Timm10b;0.456;0.562025742;0.826838028
Cpne8;0.452;0.56240657;0.827240433
Nos2;0.354;0.562577675;0.827268949
Mmp14;0.373;0.562592997;0.827268949
Maoa;0.066;0.562822486;0.82746865
Zfp53;0.42;0.562895887;0.82746865
Tmem164;0.404;0.563500166;0.827742717
Eif3m;0.281;0.563329135;0.827742717
Cenpl;0.489;0.563176007;0.827742717
Akt1;-0.293;0.563336015;0.827742717
Golt1b;0.157;0.563487669;0.827742717
Atp5b;0.475;0.563616001;0.827790108
Daam1;0.492;0.563863276;0.828030504
Psma3;0.185;0.56467878;0.828450248
Fxr1;-0.554;0.564624945;0.828450248
Capn12;0.142;0.564681449;0.828450248
Nxt2;-0.481;0.564359245;0.828450248
Gnaq;0.185;0.564652035;0.828450248
Dnajc18;0.135;0.564734586;0.828450248
Gm43712;0.539;0.564667664;0.828450248
Slc38a6;-0.684;0.564967024;0.828545806
Tceb1;-0.42;0.564920275;0.828545806
Zfp334;0.365;0.565054251;0.828551052
Ngdn;-0.37;0.565157698;0.828580077
Mob3b;-0.223;0.565317469;0.828691657
Fbxw9;0.36;0.566005042;0.829576789
Krit1;-0.592;0.566343253;0.829723067
Usp26;0.346;0.566320105;0.829723067
Crebbp;-0.39;0.566523685;0.829723067
Slc26a3;-0.312;0.566470646;0.829723067
Alg11;0.115;0.566393582;0.829723067
Trmt1l;-0.404;0.566661995;0.829802937
Pak2;0.105;0.567033337;0.829933227
Sytl3;-0.51;0.567588862;0.829933227
Phospho2;0.296;0.566975334;0.829933227
Pdcl;0.359;0.567544611;0.829933227
Il4ra;0.784;0.567393394;0.829933227
Relb;0.486;0.56746615;0.829933227
Gli3;-0.506;0.567233058;0.829933227
